net_worth,full_name,age,gender,country_of_citizenship,country_of_residence,city_of_residence,industries,self_made,cpi_country,cpi_change_country,gdp_country,life_expectancy_country
2.1,Gordon Getty,89,Male,United States,United States,San Francisco,Energy,FALSE,117.24,7.5,21.4277,78.5
2.1,Kamal Ghaffarian,64,Male,United States,United States,Naples,Energy,TRUE,117.24,7.5,21.4277,78.5
2.1,Dennis Gillings,78,Male,United Kingdom,United States,Durham,Healthcare,TRUE,117.24,7.5,21.4277,78.5
2.1,Harsh Goenka,65,Male,India,India,Mumbai,Diversified,FALSE,180.44,7.7,2.611,69.4
2.1,Sanjiv Goenka,62,Male,India,India,Kolkata,Diversified,FALSE,180.44,7.7,2.611,69.4
2.1,Jane Goldman,67,Female,United States,United States,New York,Real Estate,FALSE,117.24,7.5,21.4277,78.5
2.1,Stein Erik Hagen,66,Male,Norway,Norway,Oslo,Fashion & Retail,TRUE,120.27,2.2,0.403336364,82.8
2.1,Bahaa Hariri,56,Male,Lebanon,Switzerland,Geneva,Real Estate,FALSE,99.55,0.4,0.703082435,83.6
2.1,Hortensia Herrero,72,Female,Spain,Spain,Valencia,Fashion & Retail,FALSE,110.96,0.7,1.394116311,83.3
2.1,Douglas Hsu,80,Male,Taiwan,Taiwan,Taipei,Diversified,FALSE,NA,NA,NA,NA
2.1,Huang Min,49,Male,China,China,Suzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Jared Isaacman,40,Male,United States,United States,Easton,Technology,TRUE,117.24,7.5,21.4277,78.5
2.1,Eugene Kaspersky,57,Male,Russia,Russia,Moscow,Technology,TRUE,180.75,4.5,1.699876579,72.7
2.1,Artem Khachatryan,48,Male,Russia,Cyprus,Limassol,Fashion & Retail,TRUE,102.51,0.3,0.024564648,80.8
2.1,Andrei Krivenko,47,Male,Russia,Russia,Moscow,Food & Beverage,TRUE,180.75,4.5,1.699876579,72.7
2.1,Thomas Kwok,71,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,NA,NA,NA,NA
2.1,Lam Wai-ying,NA,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,NA,NA,NA,NA
2.1,Marc Lasry,62,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
2.1,Christian Latouche & family,82,Male,France,France,Lyon,Finance & Investments,TRUE,110.05,1.1,2.715518274,82.5
2.1,Theodore Leonsis,67,Male,United States,United States,Bethesda,Sports,TRUE,117.24,7.5,21.4277,78.5
2.1,Lin Chang Su-O,82,Female,Taiwan,Taiwan,Taipei,Real Estate,FALSE,NA,NA,NA,NA
2.1,Liu Chengyu & family,60,Male,China,China,Shenzhen,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Sergey Lomakin,49,Male,Russia,Cyprus,Paphos,Fashion & Retail,TRUE,102.51,0.3,0.024564648,80.8
2.1,Daniel Lubetzky,54,Male,United States,United States,New York,Food & Beverage,TRUE,117.24,7.5,21.4277,78.5
2.1,Melissa Ma,NA,Female,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
2.1,Anand Mahindra,67,Male,India,India,Mumbai,Diversified,FALSE,180.44,7.7,2.611,69.4
2.1,Rafique Malik,72,Male,India,India,Mumbai,Fashion & Retail,FALSE,180.44,7.7,2.611,69.4
2.1,Katarina Martinson,41,Female,Sweden,Sweden,Stockholm,Diversified,FALSE,110.51,1.8,0.530832909,82.5
2.1,Kiran Mazumdar-Shaw,70,Female,India,India,Bangalore,Healthcare,TRUE,180.44,7.7,2.611,69.4
2.1,Nirmal Minda,65,Male,India,India,Gurgaon,Automotive,FALSE,180.44,7.7,2.611,69.4
2.1,Mu Rongjun,43,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
2.1,Eugene Murtagh,80,Male,Ireland,Ireland,Kingscourt,Manufacturing,TRUE,NA,NA,NA,NA
2.1,Alexander Nesis,60,Male,Russia,Russia,Moscow,Finance & Investments,TRUE,180.75,4.5,1.699876579,72.7
2.1,Zugen Ni,66,Male,China,China,Suzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Florentino Perez,76,Male,Spain,Spain,Madrid,Construction & Engineering,TRUE,110.96,0.7,1.394116311,83.3
2.1,Victor Pinchuk,62,Male,Ukraine,Ukraine,Kiev,Metals & Mining,TRUE,281.66,7.9,0.153781069,71.6
2.1,Leonid Radvinsky,40,Male,United States,United States,NA,Technology,TRUE,117.24,7.5,21.4277,78.5
2.1,Raveendran Byju,41,Male,India,India,Bangalore,Technology,TRUE,180.44,7.7,2.611,69.4
2.1,P.P. Reddy,65,Male,India,India,Hyderabad,Construction & Engineering,TRUE,180.44,7.7,2.611,69.4
2.1,Richard Saghian,41,Male,United States,United States,Los Angeles,Fashion & Retail,TRUE,117.24,7.5,21.4277,78.5
2.1,Shi Yifeng,49,Male,China,China,Beijing,Healthcare,TRUE,125.08,2.9,19.91,77
2.1,Thaksin Shinawatra,73,Male,Thailand,United Arab Emirates,Dubai,Finance & Investments,TRUE,114.52,-1.9,0.421142268,77.8
2.1,Shu Ping,53,Female,Singapore,Singapore,Singapore,Food & Beverage,TRUE,114.41,0.6,0.372062527,83.1
2.1,Timothy Springer,75,Male,United States,United States,Chestnut Hill,Healthcare,TRUE,117.24,7.5,21.4277,78.5
2.1,Venu Srinivasan,70,Male,India,India,Chennai,Automotive,FALSE,180.44,7.7,2.611,69.4
2.1,Edward Stack,68,Male,United States,United States,Sewickley,Fashion & Retail,TRUE,117.24,7.5,21.4277,78.5
2.1,Sun Mengquan & family,73,Male,China,China,Yantai,Food & Beverage,TRUE,125.08,2.9,19.91,77
2.1,Alexander Svetakov,55,Male,Russia,Russia,Moscow,Finance & Investments,TRUE,180.75,4.5,1.699876579,72.7
2.1,Torsten Toeller,56,Male,Germany,Germany,Krefeld,Fashion & Retail,TRUE,112.85,1.4,3.845630031,80.9
2.1,Barbara Tyson,74,Female,United States,United States,Fayetteville,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
2.1,Hamdi Ulukaya,50,Male,Turkey,United States,Norwich,Food & Beverage,TRUE,117.24,7.5,21.4277,78.5
2.1,Wang Linpeng,54,Male,China,China,Beijing,Construction & Engineering,TRUE,125.08,2.9,19.91,77
2.1,Wei Ing-Chou,69,Male,Taiwan,China,Tianjin,Food & Beverage,TRUE,125.08,2.9,19.91,77
2.1,Wei Yin-Chun,66,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,NA,NA,NA,NA
2.1,Wei Yin-Heng,64,Male,Taiwan,China,Shanghai,Food & Beverage,TRUE,125.08,2.9,19.91,77
2.1,Wei Ying-Chiao,68,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,NA,NA,NA,NA
2.1,Elaine Wynn,80,Female,United States,United States,Las Vegas,Gambling & Casinos,TRUE,117.24,7.5,21.4277,78.5
2.1,Xu Xudong & family,53,Male,China,China,Ningbo,Automotive,TRUE,125.08,2.9,19.91,77
2.1,Michael Ying,73,Male,Hong Kong,Hong Kong,Hong Kong,Fashion & Retail,TRUE,NA,NA,NA,NA
2.1,Yu Qibing & family,57,Male,China,China,Ningbo,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Yuan Fugen & family,72,Male,China,China,Suzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Zhang Ning & family,49,Female,Canada,China,Shanghai,Manufacturing,TRUE,125.08,2.9,19.91,77
2.1,Zhao Tao,57,Male,Singapore,China,Xi'an,Healthcare,FALSE,125.08,2.9,19.91,77
2,Anu Aga,80,Female,India,India,Pune,Construction & Engineering,FALSE,180.44,7.7,2.611,69.4
2,Mohamed Al Fayed,94,Male,Egypt,United Kingdom,London,Fashion & Retail,TRUE,119.62,1.7,2.827113185,81.3
2,Andrey Andreev,49,Male,United Kingdom,United Kingdom,London,Technology,TRUE,119.62,1.7,2.827113185,81.3
2,Michael Ashcroft,77,Male,United Kingdom,Turks and Caicos Islands,Turks and Caicos Islands,Finance & Investments,TRUE,NA,NA,NA,NA
2,Pavel Baudis,62,Male,Czech Republic,Czech Republic,Prague,Technology,TRUE,116.48,2.8,0.246489245,79
2,Wilhelm Beier & family,66,Male,Germany,Germany,NA,Healthcare,TRUE,112.85,1.4,3.845630031,80.9
2,Cao Jianwei,44,Male,China,China,Shangyu,Manufacturing,TRUE,125.08,2.9,19.91,77
2,Huwen Chen,52,Male,China,China,Shanghai,Manufacturing,TRUE,125.08,2.9,19.91,77
2,Phongthep Chiaravanont,71,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,113.27,0.7,0.543649976,76.9
2,Dou Zhenggang,69,Male,China,China,Hangzhou,Diversified,TRUE,125.08,2.9,19.91,77
2,Maria Franca Fissolo,88,Female,Italy,Monaco,Monaco,Food & Beverage,FALSE,NA,NA,0.007184844,NA
2,William Franke,85,Male,United States,United States,Houston,Diversified,TRUE,117.24,7.5,21.4277,78.5
2,Mario Germano Giuliani,51,Male,Switzerland,Monaco,Monaco,Healthcare,FALSE,NA,NA,0.007184844,NA
2,Amy Goldman Fowler,68,Female,United States,United States,Rhinebeck,Real Estate,FALSE,117.24,7.5,21.4277,78.5
2,John Hancock,47,Male,Australia,United Kingdom,London,Metals & Mining,FALSE,119.62,1.7,2.827113185,81.3
2,Hu Yangzhong,58,Male,China,China,Hangzhou,Technology,TRUE,125.08,2.9,19.91,77
2,Huang Dawen,62,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,NA,NA,NA,NA
2,Huang Qiaoling,64,Male,China,China,Hangzhou,Media & Entertainment,TRUE,125.08,2.9,19.91,77
2,Rajiv Jain,55,Male,United States,United States,Fort Lauderdale,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
2,Michael Jordan,60,Male,United States,United States,Jupiter,Sports,TRUE,117.24,7.5,21.4277,78.5
2,Diane Kemper,77,Female,United States,United States,New York,Real Estate,FALSE,117.24,7.5,21.4277,78.5
2,Shlomo Kramer,57,Male,Israel,Israel,Tel Aviv,Technology,TRUE,108.15,0.8,0.395098666,82.8
2,Heikki Kyostila,77,Male,Finland,Finland,Helsinki,Healthcare,TRUE,112.33,1,0.268761201,81.7
2,Martin Lau,50,Male,Hong Kong,Hong Kong,Hong Kong,Technology,TRUE,NA,NA,NA,NA
2,Li Min,57,Male,China,China,Fuzhou,Technology,TRUE,125.08,2.9,19.91,77
2,Liang Rubo,40,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
2,Liang Zhaoxian,58,Male,China,China,Foshan,Manufacturing,FALSE,125.08,2.9,19.91,77
2,Lin Fanlian,61,Male,China,China,Linyi,Energy,TRUE,125.08,2.9,19.91,77
2,Aloke Lohia,64,Male,India,Thailand,Bangkok,Manufacturing,FALSE,113.27,0.7,0.543649976,76.9
2,Bill Malhotra,73,Male,Canada,Canada,Ottawa,Real Estate,TRUE,116.76,1.9,1.73642563,81.9
2,Alexander Mamut,63,Male,Russia,Israel,Tel Aviv,Finance & Investments,TRUE,108.15,0.8,0.395098666,82.8
2,Craig McCaw,73,Male,United States,United States,Hunts Point,Telecom,FALSE,117.24,7.5,21.4277,78.5
2,Cunhui Nan,59,Male,China,China,Wenzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
2,Tengyun Nie & family,47,Male,China,China,Shanghai,Service,TRUE,125.08,2.9,19.91,77
2,Oei Hong Leong,75,Male,Singapore,Singapore,Singapore,Finance & Investments,FALSE,114.41,0.6,0.372062527,83.1
2,Clive Palmer,69,Male,Australia,Australia,Brisbane,Metals & Mining,TRUE,119.8,1.6,1.392680589,82.7
2,Matthew Prince,48,Male,United States,United States,Park City,Technology,TRUE,117.24,7.5,21.4277,78.5
2,Linda Pritzker,69,Female,United States,United States,Missoula,Service,FALSE,117.24,7.5,21.4277,78.5
2,P.V. Krishna Reddy,53,Male,India,India,Hyderabad,Construction & Engineering,TRUE,180.44,7.7,2.611,69.4
2,Bianca Rinehart,46,Female,Australia,Australia,Brisbane,Metals & Mining,FALSE,119.8,1.6,1.392680589,82.7
2,Ginia Rinehart,36,Female,Australia,Australia,Sydney,Metals & Mining,FALSE,119.8,1.6,1.392680589,82.7
2,T. Denny Sanford,87,Male,United States,United States,Sioux Falls,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
2,Bhadresh Shah,71,Male,India,India,Ahmedabad,Manufacturing,TRUE,180.44,7.7,2.611,69.4
2,Zygmunt Solorz-Zak,66,Male,Poland,Poland,Warsaw,Media & Entertainment,TRUE,114.11,2.2,0.592164401,77.6
2,Michal Strnad,30,Male,Czech Republic,NA,NA,Manufacturing,FALSE,NA,NA,NA,NA
2,Sylvia Stroeher,67,Female,Germany,Germany,Darmstadt,Fashion & Retail,FALSE,112.85,1.4,3.845630031,80.9
2,Otto Toto Sugiri,69,Male,Indonesia,Indonesia,Jakarta,Technology,TRUE,151.18,3,1.119190781,71.5
2,Larry Tanenbaum,77,Male,Canada,Canada,Toronto,Sports,TRUE,116.76,1.9,1.73642563,81.9
2,Wichai Thongtang,76,Male,Thailand,Thailand,Bangkok,Finance & Investments,TRUE,113.27,0.7,0.543649976,76.9
2,Ion Tiriac,83,Male,Romania,Romania,Bucharest,Finance & Investments,TRUE,123.78,3.8,0.250077444,75.4
2,Hope Welker,37,Female,Australia,United States,New York,Metals & Mining,FALSE,117.24,7.5,21.4277,78.5
2,William Young,82,Male,United States,United States,Ypsilanti,Manufacturing,TRUE,117.24,7.5,21.4277,78.5
2,Ales Zavoral,46,Male,Czech Republic,NA,NA,Fashion & Retail,TRUE,NA,NA,NA,NA
2,Zhang Fan,57,Male,China,China,Shenzhen,Technology,TRUE,125.08,2.9,19.91,77
2,Shilong Zhang & family,57,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
2,Zhang Wanzhen,73,Male,China,China,Chaozhou,Manufacturing,TRUE,125.08,2.9,19.91,77
2,Hongfei Zhao,48,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
2,Zhou Jian,46,Male,China,China,Shenzhen,Energy,TRUE,125.08,2.9,19.91,77
2,Zhu Yiwen & family,59,Male,China,China,Shanghai,Healthcare,TRUE,125.08,2.9,19.91,77
1.9,Roberto Angelini Rossi,74,Male,Chile,Chile,Santiago,Diversified,FALSE,131.91,2.6,0.28231816,80
1.9,Mika Anttonen,56,Male,Finland,Finland,Helsinki,Energy,TRUE,112.33,1,0.268761201,81.7
1.9,David Blitzer,53,Male,United States,United States,New York,Sports,TRUE,117.24,7.5,21.4277,78.5
1.9,Julio Bozano,87,Male,Brazil,Brazil,Rio de Janeiro,Finance & Investments,TRUE,167.4,3.7,1.839758041,75.7
1.9,Nikolai Buinov,55,Male,Russia,Russia,Irkutsk,Energy,TRUE,180.75,4.5,1.699876579,72.7
1.9,Nicola Bulgari,82,Male,Italy,Italy,Rome,Fashion & Retail,FALSE,110.62,0.6,2.001244392,82.9
1.9,"Howard Butt, III. & family",71,Male,United States,United States,San Antonio,Fashion & Retail,FALSE,117.24,7.5,21.4277,78.5
1.9,Stephen Butt & family,67,Male,United States,NA,NA,Fashion & Retail,FALSE,NA,NA,NA,NA
1.9,Jianxing Che,56,Male,China,China,Shanghai,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.9,Huxiong Chen,52,Male,China,China,Shanghai,Manufacturing,TRUE,125.08,2.9,19.91,77
1.9,Chen Qiongxiang,NA,Female,China,China,Ningde,Energy,TRUE,125.08,2.9,19.91,77
1.9,Chen Zhisong,57,Male,China,China,Xiamen,Technology,TRUE,125.08,2.9,19.91,77
1.9,Manas Chiaravanond,NA,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,113.27,0.7,0.543649976,76.9
1.9,Prathip Chiravanond,74,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,113.27,0.7,0.543649976,76.9
1.9,Alexandra Daitch,60,Female,United States,United States,Old Lyme,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.9,Sol Daurella,57,Female,Spain,Spain,Madrid,Food & Beverage,FALSE,110.96,0.7,1.394116311,83.3
1.9,Mark Davis,67,Male,United States,United States,Henderson,Sports,FALSE,117.24,7.5,21.4277,78.5
1.9,James Dinan,63,Male,United States,United States,North Salem,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.9,Dong Fan,53,Male,China,China,Zhuhai,Healthcare,TRUE,125.08,2.9,19.91,77
1.9,Fritz Draexlmaier,NA,Male,Germany,Germany,Landshut,Automotive,FALSE,112.85,1.4,3.845630031,80.9
1.9,Bulent Eczacibasi,73,Male,Turkey,Turkey,Istanbul,Diversified,FALSE,234.44,15.2,0.754411708,77.4
1.9,Faruk Eczacibasi,68,Male,Turkey,Turkey,Istanbul,Diversified,FALSE,234.44,15.2,0.754411708,77.4
1.9,Eduardo Eurnekian,90,Male,Argentina,Argentina,Buenos Aires,Diversified,TRUE,232.75,53.5,0.449663447,76.5
1.9,David Fong,65,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,NA,NA,NA,NA
1.9,Guo Zhenyu & family,59,Male,Canada,China,Kunming,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.9,Surjit Kumar Gupta,81,Male,India,India,Delhi,Manufacturing,FALSE,180.44,7.7,2.611,69.4
1.9,Caroline Hagen Kjos,39,Female,Norway,Switzerland,Wollerau,Diversified,FALSE,99.55,0.4,0.703082435,83.6
1.9,Roberto Hernandez Ramirez,81,Male,Mexico,Mexico,Mexico City,Finance & Investments,TRUE,141.54,3.6,1.258286717,75
1.9,Reid Hoffman,55,Male,United States,United States,Palo Alto,Technology,TRUE,117.24,7.5,21.4277,78.5
1.9,Hu Rongda & family,64,Male,China,China,Jinhua,Manufacturing,TRUE,125.08,2.9,19.91,77
1.9,"B. Wayne Hughes, Jr.",63,Male,United States,United States,Jackson,Real Estate,FALSE,117.24,7.5,21.4277,78.5
1.9,Hui Wing Mau,72,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,TRUE,NA,NA,NA,NA
1.9,Scott Kapnick,64,Male,United States,United States,Naples,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.9,Richard Kayne,77,Male,United States,United States,Santa Monica,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.9,Dominika Kulczyk,45,Female,Poland,United Kingdom,London,Finance & Investments,FALSE,119.62,1.7,2.827113185,81.3
1.9,Edward Lampert,60,Male,United States,United States,Miami Beach,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.9,Somsri Lamsam,NA,Male,Thailand,Thailand,Bangkok,Diversified,FALSE,113.27,0.7,0.543649976,76.9
1.9,James Leprino,85,Male,United States,United States,Indian Hills,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.9,David Lichtenstein,61,Male,United States,United States,Monsey,Real Estate,TRUE,117.24,7.5,21.4277,78.5
1.9,Lin Dingqiang & family,56,Male,Hong Kong,China,Beijing,Real Estate,TRUE,125.08,2.9,19.91,77
1.9,Sarah MacMillan,69,Female,United States,United States,Los Angeles,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.9,Strive Masiyiwa,62,Male,Zimbabwe,United Kingdom,London,Telecom,TRUE,119.62,1.7,2.827113185,81.3
1.9,Robert Miller,89,Male,United Kingdom,Hong Kong,Hong Kong,Fashion & Retail,TRUE,NA,NA,NA,NA
1.9,Simon Nixon,55,Male,United Kingdom,United Kingdom,"St. Brelade, Jersey",Technology,TRUE,119.62,1.7,2.827113185,81.3
1.9,Kentaro Ogawa,74,Male,Japan,Japan,Tokyo,Food & Beverage,TRUE,105.48,0.5,5.081769542,84.2
1.9,Ajay Parekh,65,Male,India,India,Mumbai,Manufacturing,FALSE,180.44,7.7,2.611,69.4
1.9,Narendrakumar Parekh,84,Male,India,India,Mumbai,Manufacturing,FALSE,180.44,7.7,2.611,69.4
1.9,Jennifer Pritzker,72,Female,United States,United States,Chicago,Finance & Investments,FALSE,117.24,7.5,21.4277,78.5
1.9,G. Rajendran,80,Male,India,India,Chennai,Fashion & Retail,TRUE,180.44,7.7,2.611,69.4
1.9,Ren Jianhua,66,Male,China,China,Hangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.9,Larry Robbins,53,Male,United States,United States,Alpine,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.9,Dwight Schar,81,Male,United States,United States,Palm Beach,Construction & Engineering,TRUE,117.24,7.5,21.4277,78.5
1.9,Shao Jianxiong,NA,Male,China,China,Hangzhou,Energy,TRUE,125.08,2.9,19.91,77
1.9,Qinxiang Shao,68,Male,China,China,Hangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.9,Hua Shen,60,Male,United States,China,Jiaxing,Technology,TRUE,125.08,2.9,19.91,77
1.9,Shi Wen-long,95,Male,Taiwan,Taiwan,Tainan,Manufacturing,TRUE,NA,NA,NA,NA
1.9,Peter Sondakh,73,Male,Indonesia,Indonesia,Surabaya,Finance & Investments,TRUE,151.18,3,1.119190781,71.5
1.9,Lucy Stitzer,63,Female,United States,United States,Greenwich,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.9,Elizabeth Sy,70,Female,Philippines,Philippines,Manila,Diversified,FALSE,129.61,2.5,0.376795509,71.1
1.9,Hermanto Tanoko,60,Male,Indonesia,Indonesia,Surabaya,Manufacturing,FALSE,151.18,3,1.119190781,71.5
1.9,Mehmet Sinan Tara,64,Male,Turkey,Turkey,Istanbul,Construction & Engineering,FALSE,234.44,15.2,0.754411708,77.4
1.9,Masateru Uno & family,76,Male,Japan,Japan,Fukuoka,Fashion & Retail,TRUE,105.48,0.5,5.081769542,84.2
1.9,Vardis Vardinoyannis & family,90,Male,Greece,Greece,Athens,Energy,TRUE,101.87,0.2,0.209852761,81.3
1.9,Jitendra Virwani,57,Male,India,India,Bangalore,Real Estate,FALSE,180.44,7.7,2.611,69.4
1.9,Wang Chaobin,67,Male,China,China,Zhengzhou,Real Estate,TRUE,125.08,2.9,19.91,77
1.9,Wang Ren-sheng,91,Male,Taiwan,China,Zhengzhou,Fashion & Retail,TRUE,125.08,2.9,19.91,77
1.9,Charlotte Colket Weber,80,Female,United States,United States,Hobe Sound,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.9,Xie Juhua & family,72,Female,China,China,Nanjing,Healthcare,FALSE,125.08,2.9,19.91,77
1.9,Chuanhua Xu & family,88,Male,China,China,Hangzhou,Manufacturing,TRUE,125.08,2.9,19.91,77
1.9,Gavril Yushvaev & family,65,Male,Russia,Israel,NA,Finance & Investments,TRUE,108.15,0.8,0.395098666,82.8
1.9,Zhang Hongwei,68,Male,China,China,Beijing,Diversified,TRUE,125.08,2.9,19.91,77
1.9,Anita Zucker,71,Female,United States,United States,Charleston,Manufacturing,FALSE,117.24,7.5,21.4277,78.5
1.8,Cameron Adams,43,Male,Australia,Australia,Sydney,Technology,TRUE,119.8,1.6,1.392680589,82.7
1.8,Will Adderley,51,Male,United Kingdom,United Kingdom,NA,Fashion & Retail,FALSE,119.62,1.7,2.827113185,81.3
1.8,Faisal Bin Qassim Al Thani,75,Male,Qatar,Qatar,Doha,Diversified,TRUE,115.38,-0.7,0.183466209,80.1
1.8,Leslie Alexander,79,Male,United States,United States,Houston,Sports,TRUE,117.24,7.5,21.4277,78.5
1.8,Masaaki Arai,57,Male,Japan,Japan,Tokyo,Real Estate,TRUE,105.48,0.5,5.081769542,84.2
1.8,Sabrina Benetton,49,Female,Italy,Italy,Treviso,Fashion & Retail,FALSE,110.62,0.6,2.001244392,82.9
1.8,Sanjeev Bikhchandani,59,Male,India,India,Delhi,Technology,TRUE,180.44,7.7,2.611,69.4
1.8,O. Francis Biondi,58,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.8,Alejandro Bulgheroni,78,Male,Argentina,Uruguay,Manantiales,Energy,FALSE,202.92,7.9,0.056045913,77.8
1.8,R.G. Chandramogan,74,Male,India,India,Chennai,Food & Beverage,TRUE,180.44,7.7,2.611,69.4
1.8,Binod Chaudhary,67,Male,Nepal,Nepal,Kathmandu,Diversified,FALSE,188.73,5.6,0.030641381,70.5
1.8,Parker Conrad,42,Male,United States,United States,San Francisco,Technology,TRUE,117.24,7.5,21.4277,78.5
1.8,Tim Cook,62,Male,United States,United States,Cupertino,Technology,TRUE,117.24,7.5,21.4277,78.5
1.8,Mark Coombs,62,Male,United Kingdom,United Kingdom,London,Finance & Investments,TRUE,119.62,1.7,2.827113185,81.3
1.8,John de Mol,68,Male,Netherlands,Netherlands,Blaricum,Media & Entertainment,TRUE,115.91,2.6,0.909070395,81.8
1.8,D. Leopoldo Del Pino,60,Male,Spain,Spain,Madrid,Construction & Engineering,FALSE,110.96,0.7,1.394116311,83.3
1.8,Diao Zhizhong,59,Male,China,China,Beijing,Technology,TRUE,125.08,2.9,19.91,77
1.8,Robert Duggan,78,Male,United States,United States,Clearwater,Healthcare,TRUE,117.24,7.5,21.4277,78.5
1.8,James France,78,Male,United States,United States,Daytona Beach,Sports,FALSE,117.24,7.5,21.4277,78.5
1.8,Phillip Frost,86,Male,United States,United States,Miami Beach,Healthcare,TRUE,117.24,7.5,21.4277,78.5
1.8,Jayme Garfinkel & family,77,Male,Brazil,Brazil,Sao Paulo,Finance & Investments,FALSE,167.4,3.7,1.839758041,75.7
1.8,Christopher Goldsbury,80,Male,United States,United States,San Antonio,Food & Beverage,FALSE,117.24,7.5,21.4277,78.5
1.8,Yusuf Hamied,86,Male,India,India,Mumbai,Healthcare,FALSE,180.44,7.7,2.611,69.4
1.8,Brian Higgins,58,Male,United States,United States,New York,Finance & Investments,TRUE,117.24,7.5,21.4277,78.5
1.8,Wei Huang,63,Male,China,China,Hangzhou,Real Estate,TRUE,125.08,2.9,19.91,77
